item	item_index	1	2	3	4	5	6	model	lang
It is important to her always to look for different things to do.	10	0.07710973173379898	0.15226122736930847	0.2271680235862732	0.16358962655067444	0.22644050419330597	0.15343087911605835	microsoft/deberta-base-mnli	en
It is important to her to take care of people she is close to.	11	0.037812184542417526	0.0752839520573616	0.29085198044776917	0.15928532183170319	0.2517251670360565	0.1850414127111435	microsoft/deberta-base-mnli	en
It is important to her to have the power that money can bring.	12	0.03911976143717766	0.07909498363733292	0.32401013374328613	0.13357987999916077	0.26647281646728516	0.15772250294685364	microsoft/deberta-base-mnli	en
It is very important to her to avoid disease and protect her health.	13	0.03510701656341553	0.07667940109968185	0.2475927621126175	0.15082402527332306	0.27527526021003723	0.21452151238918304	microsoft/deberta-base-mnli	en
It is important to her to be tolerant toward all kinds of people and groups.	14	0.05596960335969925	0.14575783908367157	0.25897249579429626	0.15171222388744354	0.1688569188117981	0.21873091161251068	microsoft/deberta-base-mnli	en
It is important to her never to violate rules or regulations.	15	0.06564898788928986	0.14968304336071014	0.21783286333084106	0.14914239943027496	0.27513372898101807	0.14255894720554352	microsoft/deberta-base-mnli	en
It is important to her to make her own decisions about her life.	16	0.058009613305330276	0.1129702478647232	0.2968037724494934	0.15609242022037506	0.19422273337841034	0.181901216506958	microsoft/deberta-base-mnli	en
It is important to her to have ambitions in life.	17	0.03184843808412552	0.07966683059930801	0.28173717856407166	0.15939819812774658	0.27393585443496704	0.1734135001897812	microsoft/deberta-base-mnli	en
It is important to her to maintain traditional values and ways of thinking.	18	0.05956103280186653	0.1448405385017395	0.26478150486946106	0.17196577787399292	0.20308373868465424	0.15576739609241486	microsoft/deberta-base-mnli	en
It is important to her that people she knows have full confidence in her.	19	0.0377134270966053	0.07846668362617493	0.2891475558280945	0.15809227526187897	0.25959038734436035	0.1769896298646927	microsoft/deberta-base-mnli	en
It is important to her to be wealthy.	20	0.0543530248105526	0.11434739083051682	0.2689512372016907	0.1378142237663269	0.28162649273872375	0.14290761947631836	microsoft/deberta-base-mnli	en
It is important to her to take part in activities to defend nature.	21	0.01948116533458233	0.04243217408657074	0.2795179784297943	0.1799841821193695	0.2929679751396179	0.18561656773090363	microsoft/deberta-base-mnli	en
It is important to her never to annoy anyone.	22	0.14082017540931702	0.2792794406414032	0.14929835498332977	0.12546713650226593	0.20886747539043427	0.0962674468755722	microsoft/deberta-base-mnli	en
It is important to her to develop her own opinions.	23	0.05922069028019905	0.13402661681175232	0.3110654056072235	0.14700987935066223	0.19124020636081696	0.1574372500181198	microsoft/deberta-base-mnli	en
It is important to her to protect her public image.	24	0.05742666870355606	0.12174902856349945	0.2829970717430115	0.1294264793395996	0.2658034563064575	0.1425972878932953	microsoft/deberta-base-mnli	en
It is very important to her to help the people dear to her.	25	0.0665728822350502	0.10934702306985855	0.25745442509651184	0.129343181848526	0.21648897230625153	0.2207934707403183	microsoft/deberta-base-mnli	en
It is important to her to be personally safe and secure.	26	0.021471841260790825	0.04646286368370056	0.2645578384399414	0.12939408421516418	0.31784379482269287	0.22026954591274261	microsoft/deberta-base-mnli	en
It is important to her to be a dependable and trustworthy friend.	27	0.039262935519218445	0.09464900940656662	0.27292516827583313	0.15908554196357727	0.2752741575241089	0.15880317986011505	microsoft/deberta-base-mnli	en
It is important to her to take risks that make life exciting.	28	0.022165318951010704	0.05688760057091713	0.2758513391017914	0.17412123084068298	0.260200172662735	0.21077440679073334	microsoft/deberta-base-mnli	en
It is important to her to have the power to make people do what she wants.	29	0.05088271200656891	0.08570129424333572	0.27673783898353577	0.14598937332630157	0.25368359684944153	0.1870052069425583	microsoft/deberta-base-mnli	en
It is important to her to plan her activities independently.	30	0.053635697811841965	0.11071218550205231	0.2921205759048462	0.18727165460586548	0.20844852924346924	0.14781130850315094	microsoft/deberta-base-mnli	en
It is important to her to follow rules even when no-one is watching.	31	0.0173133984208107	0.03596774488687515	0.2659941613674164	0.17809568345546722	0.32395637035369873	0.1786726713180542	microsoft/deberta-base-mnli	en
It is important to her to be very successful.	32	0.045076094567775726	0.092320516705513	0.24532698094844818	0.16302773356437683	0.2756153345108032	0.17863328754901886	microsoft/deberta-base-mnli	en
It is important to her to follow her family’s customs or the customs of a religion.	33	0.03698316961526871	0.06658963859081268	0.3509760797023773	0.14197057485580444	0.21457712352275848	0.18890342116355896	microsoft/deberta-base-mnli	en
It is important to her to listen to and understand people who are different from her.	34	0.17205262184143066	0.6088390946388245	0.07149098068475723	0.06016629561781883	0.06672264635562897	0.02072836086153984	microsoft/deberta-base-mnli	en
It is important to her to have a strong state that can defend its citizens.	35	0.0312406774610281	0.07124189287424088	0.2725534439086914	0.1341296136379242	0.2729785144329071	0.21785591542720795	microsoft/deberta-base-mnli	en
It is important to her to enjoy life’s pleasures.	36	0.024949707090854645	0.054301198571920395	0.2752564251422882	0.1805458515882492	0.2586153745651245	0.20633149147033691	microsoft/deberta-base-mnli	en
It is important to her that every person in the world have equal opportunities in life.	37	0.09928841888904572	0.18221934139728546	0.22258152067661285	0.15609505772590637	0.1772467941045761	0.1625688672065735	microsoft/deberta-base-mnli	en
It is important to her to be humble.	38	0.04157501831650734	0.09921372681856155	0.21518048644065857	0.21063651144504547	0.2855604887008667	0.14783373475074768	microsoft/deberta-base-mnli	en
It is important to her to figure things out herself.	39	0.055712804198265076	0.11199147254228592	0.2681492269039154	0.17201097309589386	0.2268742322921753	0.16526125371456146	microsoft/deberta-base-mnli	en
It is important to her to honor the traditional practices of her culture.	40	0.04695134237408638	0.10353609174489975	0.2741493880748749	0.1399880349636078	0.2277141511440277	0.20766103267669678	microsoft/deberta-base-mnli	en
It is important to her to be the one who tells others what to do.	41	0.024722563102841377	0.039229538291692734	0.3273218870162964	0.14028193056583405	0.27378907799720764	0.19465500116348267	microsoft/deberta-base-mnli	en
It is important to her to obey all the laws.	42	0.02753303386271	0.06468567997217178	0.2915920615196228	0.1327958106994629	0.2998015582561493	0.1835918426513672	microsoft/deberta-base-mnli	en
It is important to her to have all sorts of new experiences.	43	0.038531359285116196	0.08938968926668167	0.2809247672557831	0.17796793580055237	0.2150328904390335	0.19815337657928467	microsoft/deberta-base-mnli	en
It is important to her to own expensive things that show her wealth	44	0.05652623996138573	0.09729138761758804	0.3190891146659851	0.1518068164587021	0.22468554973602295	0.15060093998908997	microsoft/deberta-base-mnli	en
It is important to her to protect the natural environment from destruction or pollution.	45	0.025601739063858986	0.05792540684342384	0.2678159177303314	0.15349063277244568	0.30097731947898865	0.19418898224830627	microsoft/deberta-base-mnli	en
It is important to her to take advantage of every opportunity to have fun.	46	0.03321079537272453	0.05760301649570465	0.2759726941585541	0.19074872136116028	0.256966233253479	0.18549855053424835	microsoft/deberta-base-mnli	en
It is important to her to concern herself with every need of her dear ones.	47	0.03346159681677818	0.04659363254904747	0.2811826765537262	0.16188670694828033	0.27488893270492554	0.20198649168014526	microsoft/deberta-base-mnli	en
It is important to her that people recognize what she achieves.	48	0.03636300191283226	0.07817861437797546	0.26696711778640747	0.12227622419595718	0.2686825692653656	0.22753244638442993	microsoft/deberta-base-mnli	en
It is important to her never to be humiliated.	49	0.08371108770370483	0.23092448711395264	0.20287372171878815	0.14182592928409576	0.22232970595359802	0.11833496391773224	microsoft/deberta-base-mnli	en
It is important to her that her country protect itself against all threats.	50	0.0732891857624054	0.16042500734329224	0.25587114691734314	0.1422218233346939	0.23293858766555786	0.13525424897670746	microsoft/deberta-base-mnli	en
It is important to her never to make other people angry.	51	0.1487976610660553	0.2989283502101898	0.1563216596841812	0.11254645138978958	0.1904975324869156	0.09290842711925507	microsoft/deberta-base-mnli	en
It is important to her that everyone be treated justly, even people she doesn’t know.	52	0.09566827863454819	0.17809295654296875	0.2621138095855713	0.1362055242061615	0.2008415013551712	0.12707790732383728	microsoft/deberta-base-mnli	en
It is important to her to avoid anything dangerous.	53	0.04282377287745476	0.10539621859788895	0.25501710176467896	0.1545327603816986	0.2914773225784302	0.15075284242630005	microsoft/deberta-base-mnli	en
It is important to her to be satisfied with what she has and not ask for more.	54	0.05625775456428528	0.12512367963790894	0.2523500919342041	0.16513054072856903	0.24194897711277008	0.159188911318779	microsoft/deberta-base-mnli	en
It is important to her that all her friends and family can rely on her completely.	55	0.08090680837631226	0.18071861565113068	0.2544258236885071	0.1386743038892746	0.2279856950044632	0.11728878319263458	microsoft/deberta-base-mnli	en
It is important to her to be free to choose what she does by herself.	56	0.05958543345332146	0.11980237811803818	0.2933294475078583	0.1699838936328888	0.20187406241893768	0.15542469918727875	microsoft/deberta-base-mnli	en
It is important to her to accept people even when she disagrees with them.	57	0.06039029732346535	0.12200392782688141	0.27918389439582825	0.1550050973892212	0.16162174940109253	0.22179502248764038	microsoft/deberta-base-mnli	en
